"","subject","L1.1","item","attachment","context","RT"
"1214","Particpant32","French","item14","DP2","DP1",362.9936022
"1215","Particpant32","French","item15","DP2","DP2",323.811492
"1216","Particpant32","French","item16","DP1","DP1",226.44202299
"1217","Particpant32","French","item17","DP1","DP2",487.9739728
"1218","Particpant32","French","item18","DP2","DP1",364.56442584
"1219","Particpant32","French","item19","DP2","DP2",368.94576588
"1220","Particpant32","French","item20","DP1","DP1",446.887326
"1221","Particpant32","French","item21","DP1","DP2",438.108566
"1222","Particpant32","French","item22","DP2","DP1",655.7355944
"1223","Particpant32","French","item23","DP2","DP2",392.531602
"1224","Particpant32","French","item24","DP1","DP1",179.21200336
"1225","Particpant34","French","item01","DP2","DP2",420.8254887
"1226","Particpant34","French","item02","DP1","DP1",223.16784714
"1227","Particpant34","French","item03","DP1","DP2",269.62929018
"1228","Particpant34","French","item04","DP2","DP1",328.0846455
"1229","Particpant34","French","item05","DP2","DP2",273.20100684
"1230","Particpant34","French","item06","DP1","DP1",301.5984798
"1231","Particpant34","French","item07","DP1","DP2",205.99702914
"1232","Particpant34","French","item08","DP2","DP1",220.94417658
"1233","Particpant34","French","item09","DP2","DP2",331.7873658
"1234","Particpant34","French","item10","DP1","DP1",243.56281524
"1235","Particpant34","French","item11","DP1","DP2",428.4436864
"1236","Particpant34","French","item12","DP2","DP1",236.4451978
"1237","Particpant34","French","item13","DP2","DP2",239.934546
"1238","Particpant34","French","item14","DP1","DP1",338.6355267
"1239","Particpant34","French","item15","DP1","DP2",403.7302953
"1240","Particpant34","French","item16","DP2","DP1",300.2686206
"1241","Particpant34","French","item17","DP2","DP2",361.21096968
"1242","Particpant34","French","item18","DP1","DP1",385.6743634
"1243","Particpant34","French","item19","DP1","DP2",267.46618792
"1244","Particpant34","French","item20","DP2","DP1",436.6496528
"1245","Particpant34","French","item21","DP2","DP2",137.77400352
"1246","Particpant34","French","item22","DP1","DP1",337.69115284
"1247","Particpant34","French","item23","DP1","DP2",419.7169284
"1248","Particpant34","French","item24","DP2","DP1",440.0012896
"1249","Particpant344","French","item01","DP2","DP1",162.12326835
"1250","Particpant344","French","item02","DP2","DP2",365.1032688
"1251","Particpant344","French","item03","DP1","DP1",254.92588044
"1252","Particpant344","French","item04","DP1","DP2",415.0534509
"1253","Particpant344","French","item05","DP2","DP1",847.9756182
"1254","Particpant344","French","item06","DP2","DP2",352.5826044
"1255","Particpant344","French","item07","DP1","DP1",140.29065408
"1256","Particpant344","French","item08","DP1","DP2",248.08347417
"1257","Particpant344","French","item09","DP2","DP1",393.5763618
"1258","Particpant344","French","item10","DP2","DP2",233.8067349
"1259","Particpant344","French","item11","DP1","DP1",259.6332956
"1260","Particpant344","French","item12","DP1","DP2",468.8882632
"1261","Particpant344","French","item13","DP2","DP1",270.41969844
"1262","Particpant344","French","item14","DP2","DP2",222.18377979
"1263","Particpant344","French","item15","DP1","DP1",192.19656906
"1264","Particpant344","French","item16","DP1","DP2",108.55330455
"1265","Particpant344","French","item17","DP2","DP1",308.82241548
"1266","Particpant344","French","item18","DP2","DP2",325.96156924
"1267","Particpant344","French","item19","DP1","DP1",209.50256452
"1268","Particpant344","French","item20","DP1","DP2",411.418006
"1269","Particpant344","French","item21","DP2","DP1",218.29742828
"1270","Particpant344","French","item22","DP2","DP2",381.47838552
"1271","Particpant344","French","item23","DP1","DP1",553.1011776
"1272","Particpant344","French","item24","DP1","DP2",329.22331336
"1273","Particpant347","French","item01","DP1","DP1",459.8997015
"1274","Particpant347","French","item02","DP1","DP2",429.6296145
"1275","Particpant347","French","item03","DP2","DP1",318.408225
"1276","Particpant347","French","item04","DP2","DP2",589.7351565
"1277","Particpant347","French","item05","DP1","DP1",529.0078563
"1278","Particpant347","French","item06","DP1","DP2",413.6787147
"1279","Particpant347","French","item07","DP2","DP1",532.5933006
"1280","Particpant347","French","item08","DP2","DP2",334.1031528
"1281","Particpant347","French","item09","DP1","DP1",751.2650742
"1282","Particpant347","French","item10","DP1","DP2",234.39622353
"1283","Particpant347","French","item11","DP2","DP1",805.979936
"1284","Particpant347","French","item12","DP2","DP2",875.3780384
"1285","Particpant347","French","item13","DP1","DP1",218.43713148
"1286","Particpant347","French","item14","DP1","DP2",306.093876
"1287","Particpant347","French","item15","DP2","DP1",364.2907506
"1288","Particpant347","French","item16","DP2","DP2",334.118334
"1289","Particpant347","French","item17","DP1","DP1",411.3964076
"1290","Particpant347","French","item18","DP1","DP2",547.0477724
"1291","Particpant347","French","item19","DP2","DP1",513.5003128
"1292","Particpant347","French","item20","DP2","DP2",326.78759128
"1293","Particpant347","French","item21","DP1","DP1",623.2615152
"1294","Particpant347","French","item22","DP1","DP2",616.0453712
"1295","Particpant347","French","item23","DP2","DP1",899.5619752
"1296","Particpant347","French","item24","DP2","DP2",516.1596732
"1297","Particpant349","French","item01","DP2","DP1",254.40187959
"1298","Particpant349","French","item02","DP2","DP2",138.49405395
"1299","Particpant349","French","item03","DP1","DP1",193.22751684
"1300","Particpant349","French","item04","DP1","DP2",293.55655116
"1301","Particpant349","French","item05","DP2","DP1",155.887377
"1302","Particpant349","French","item06","DP2","DP2",204.65957952
"1303","Particpant349","French","item07","DP1","DP1",149.96348574
"1304","Particpant349","French","item08","DP1","DP2",452.1702195
"1305","Particpant349","French","item09","DP2","DP1",279.50476677
"1306","Particpant349","French","item10","DP2","DP2",362.4969198
"1307","Particpant349","French","item11","DP1","DP1",225.84216468
"1308","Particpant349","French","item12","DP1","DP2",293.90285432
"1309","Particpant349","French","item13","DP2","DP1",317.7173619
"1310","Particpant349","French","item14","DP2","DP2",176.99142624
"1311","Particpant349","French","item15","DP1","DP1",188.60896806
"1312","Particpant349","French","item16","DP1","DP2",254.76728574
"1313","Particpant349","French","item17","DP2","DP1",484.8347868
"1314","Particpant349","French","item18","DP2","DP2",424.4823032
"1315","Particpant349","French","item19","DP1","DP1",323.68837204
"1316","Particpant349","French","item20","DP1","DP2",274.80106592
"1317","Particpant349","French","item21","DP2","DP1",444.3600732
"1318","Particpant349","French","item22","DP2","DP2",260.84720224
"1319","Particpant349","French","item23","DP1","DP1",190.03298444
"1320","Particpant349","French","item24","DP1","DP2",210.82547644
"1321","Particpant354","French","item01","DP2","DP2",550.2190941
"1322","Particpant354","French","item02","DP1","DP1",654.0016395
"1323","Particpant354","French","item03","DP1","DP2",442.1022351
"1324","Particpant354","French","item04","DP2","DP1",557.0675376
"1325","Particpant354","French","item05","DP2","DP2",742.2066243
"1326","Particpant354","French","item06","DP1","DP1",339.6727983
"1327","Particpant354","French","item07","DP1","DP2",617.6537997
"1328","Particpant354","French","item08","DP2","DP1",373.8994047
"1329","Particpant354","French","item09","DP2","DP2",472.7576556
"1330","Particpant354","French","item10","DP1","DP1",296.82777183
"1331","Particpant354","French","item11","DP1","DP2",474.5470084
"1332","Particpant354","French","item12","DP2","DP1",911.0840668
"1333","Particpant354","French","item13","DP2","DP2",744.8608806
"1334","Particpant354","French","item14","DP1","DP1",328.0716843
"1335","Particpant354","French","item15","DP1","DP2",570.8105349
"1336","Particpant354","French","item16","DP2","DP1",279.57192315
"1337","Particpant354","French","item17","DP2","DP2",539.262568
"1338","Particpant354","French","item18","DP1","DP1",421.3082876
"1339","Particpant354","French","item19","DP1","DP2",559.0680344
"1340","Particpant354","French","item20","DP2","DP1",738.59145
"1341","Particpant354","French","item21","DP2","DP2",617.589346
"1342","Particpant354","French","item22","DP1","DP1",434.0849664
"1343","Particpant354","French","item23","DP1","DP2",351.59636088
"1344","Particpant354","French","item24","DP2","DP1",449.87311
"1345","Particpant358","French","item01","DP1","DP2",302.4778185
"1346","Particpant358","French","item02","DP2","DP1",465.2858526
"1347","Particpant358","French","item03","DP2","DP2",234.62815938
"1348","Particpant358","French","item04","DP1","DP1",178.4566086
"1349","Particpant358","French","item05","DP1","DP2",376.2447648
"1350","Particpant358","French","item06","DP2","DP1",325.5085986
"1351","Particpant358","French","item07","DP2","DP2",144.40446381
"1352","Particpant358","French","item08","DP1","DP1",262.62300159
"1353","Particpant358","French","item09","DP1","DP2",313.6450137
"1354","Particpant358","French","item10","DP2","DP1",645.9021594
"1355","Particpant358","French","item11","DP2","DP2",187.83492108
"1356","Particpant358","French","item12","DP1","DP1",386.12042068
"1357","Particpant358","French","item13","DP1","DP2",167.45283903
"1358","Particpant358","French","item14","DP2","DP1",252.53017407
"1359","Particpant358","French","item15","DP2","DP2",338.478759
"1360","Particpant358","French","item16","DP1","DP1",149.90234742
"1361","Particpant358","French","item17","DP1","DP2",299.72960996
"1362","Particpant358","French","item18","DP2","DP1",425.9483672
"1363","Particpant358","French","item19","DP2","DP2",395.76210856
"1364","Particpant358","French","item20","DP1","DP1",198.07912
"1365","Particpant358","French","item21","DP1","DP2",604.0564172
"1366","Particpant358","French","item22","DP2","DP1",218.9146434
"1367","Particpant358","French","item23","DP2","DP2",206.32590676
"1368","Particpant358","French","item24","DP1","DP1",176.50552668
"1369","Particpant360","French","item01","DP2","DP2",213.50233779
"1370","Particpant360","French","item02","DP1","DP1",245.98829796
"1371","Particpant360","French","item03","DP1","DP2",214.65995019
"1372","Particpant360","French","item04","DP2","DP1",255.32974011
"1373","Particpant360","French","item05","DP2","DP2",116.72805735
"1374","Particpant360","French","item06","DP1","DP1",185.81033979
"1375","Particpant360","French","item07","DP1","DP2",142.84064121
"1376","Particpant360","French","item08","DP2","DP1",272.49089394
"1377","Particpant360","French","item09","DP2","DP2",258.23798433
"1378","Particpant360","French","item10","DP1","DP1",222.91553352
"1379","Particpant360","French","item11","DP1","DP2",261.84843584
"1380","Particpant360","French","item12","DP2","DP1",1147.78821
"1381","Particpant360","French","item13","DP2","DP2",183.96656037
"1382","Particpant360","French","item14","DP1","DP1",427.1278626
"1383","Particpant360","French","item15","DP1","DP2",241.74180717
"1384","Particpant360","French","item16","DP2","DP1",218.1904674
"1385","Particpant360","French","item17","DP2","DP2",392.72066304
"1386","Particpant360","French","item18","DP1","DP1",362.87618852
"1387","Particpant360","French","item19","DP1","DP2",402.2970152
"1388","Particpant360","French","item20","DP2","DP1",473.7748496
"1389","Particpant360","French","item21","DP2","DP2",628.6098668
"1390","Particpant360","French","item22","DP1","DP1",290.91394672
"1391","Particpant360","French","item23","DP1","DP2",350.05954864
"1392","Particpant360","French","item24","DP2","DP1",294.45634444
"1393","Particpant364","French","item01","DP1","DP1",226.26294336
"1394","Particpant364","French","item02","DP1","DP2",312.0536391
"1395","Particpant364","French","item03","DP2","DP1",975.361839
"1396","Particpant364","French","item04","DP2","DP2",365.5361319
"1397","Particpant364","French","item05","DP1","DP1",574.63851
"1398","Particpant364","French","item06","DP1","DP2",638.3142882
"1399","Particpant364","French","item07","DP2","DP1",390.2882148
"1400","Particpant364","French","item08","DP2","DP2",822.2908971
"1401","Particpant364","French","item09","DP1","DP1",330.0489996
